"year","month","vwnd","uwnd","temp","mld","ssh"
2014,10,0.344583092890449,-0.150912442017441,1.61341005730951,-0.870889356220237,2.38150511192878
2014,11,0.898544869263185,-0.395543020744194,0.587186399247895,0.811122459502088,1.9482801632825
2014,12,2.09593991166336,-1.63562347674521,0.0467531818233053,0.903923111404009,2.62321512791976
2014,2,0.670424298122293,-0.675666875402285,-1.34571519595515,1.02966476125892,-0.0519669210403284
2014,3,0.42009449196073,0.107915447081847,-1.09716635043999,0.949030048478291,0.399159141555415
2014,4,0.111809158221417,-0.281964537763916,-0.606959463088887,0.496667288858815,0.61478210706728
2014,5,0.240199688293296,-0.401003524733631,0.438910713928584,-0.0255788885038763,0.639699738042161
2014,6,-0.958358694988913,0.394045856128317,0.799794119133072,-0.716652732675929,0.582847959066983
2014,7,-0.942600713950437,0.105185195087129,1.15333298467079,-1.12124094066296,1.16368963128647
2014,8,-1.62061693165292,-0.285240840157578,1.57906074721831,-1.14783624943974,1.3515163947361
2014,9,-0.852071641675702,-0.563180493219894,1.82481612474412,-1.05766279369357,1.84249267582236
2015,1,1.23580796679137,-0.243741009837861,-0.155507113796118,0.890544620210832,2.27112990179818
2015,10,-0.17045964306511,0.662702652408591,1.32883906188089,-0.419941240684637,2.91152201338723
2015,11,-0.220060267944609,-0.186951768347722,0.585613281620696,0.652965250925339,1.95457703753608
2015,12,1.73054511644232,-2.50165940946984,-0.266552764114194,1.66811384551099,2.06423260489484
2015,2,0.627592202010999,-0.338207728855111,-0.265368563047761,1.27557032143805,2.36828167599626
2015,3,0.00499331359819001,0.52619005267268,-0.277328993818741,0.632271028898435,2.17649687730152
2015,4,-0.54050780181429,0.0336525928255112,-0.13064886362052,0.394166220381778,1.89160829500028
2015,5,-1.07490429971643,-0.102313956511457,0.0840692272177853,0.0764371591444135,1.68327171255327
2015,6,-1.33009898593014,-1.54279490892479,0.40506749397735,-0.785970292785595,1.34944742176707
2015,7,-0.965656015067134,-1.06008635625861,1.53298036740478,-1.24827597939456,1.80965897435727
2015,8,-0.799721301984121,0.323605354664587,1.82913284926313,-1.05434848469708,1.97661609742361
2015,9,-0.303292020141123,0.291388381126912,1.70236599489257,-0.820123842810475,2.77847805594374
2016,1,2.55101771306311,-2.3798901705054,-0.663612888634509,2.19387642388216,1.83988397077445
2016,10,0.434054582545152,-1.94304985135049,0.857509586056169,-0.506881224239095,1.14344967832854
2016,11,1.45620818480603,-2.47162663752793,0.469268643162189,0.285764065154887,1.97787547227432
2016,12,1.06194138405812,-0.74992972965862,-0.322334866980409,1.20213008428396,1.25049654063939
2016,2,1.75740771499113,-0.820370231122351,-0.580136685670446,1.6110834797298,2.0050419869112
2016,3,1.98753769311008,-1.32710500134205,-0.611220093873171,2.14125166396217,2.12198393733482
2016,4,-0.287745555626654,1.38403522941315,-0.200702459128417,0.0227211023597206,0.963538985369116
2016,5,-1.1036705469813,1.81705319577546,0.313343018953717,-1.02775317592031,0.880510200568342
2016,6,-1.22476375697496,0.180540150141352,0.892500857778125,-0.940691937158659,1.06042089352776
2016,7,-1.69739742986724,-1.21789492155332,1.26153530590199,-1.12229181912527,0.728935441750032
2016,8,-0.915420840615616,-1.26430920546353,1.2272483221827,-1.04004037024878,0.408874318975224
2016,9,-0.446065673845437,-1.19496080479769,1.4120634663024,-1.1515143240578,0.784437890528013
2017,1,2.28514144238707,-1.92011573459485,-0.988204893998841,0.729356031454359,0.951395013594353
2017,10,-1.06485726482613,-0.259576471407227,0.819335929784103,-0.907387173584104,0.339698657532327
2017,11,0.434900648641178,-0.850403003064251,0.027220096864342,0.264382730287239,0.714902407699197
2017,12,0.507345058113366,-0.0973995029209637,-0.434817763434905,1.30859215619584,0.85991042622449
2017,2,2.45234525461413,-1.29543407820332,-1.14341999756745,1.26271726947603,0.43496136945434
2017,3,1.69183759254915,-0.63908149867306,-1.04928847806036,0.716947581918692,-0.208129402529105
2017,4,1.13967370663047,-0.473628227793136,-0.759966966564179,0.59528819070581,-0.167199719880837
2017,5,-0.0886027482746375,0.874570207198726,-0.166088885220282,-0.728454906175649,-0.30285238237224
2017,6,-0.426817670160855,0.851090040044149,0.731014474667169,-0.927596374782256,0.146474573293911
2017,7,-1.31127401529357,1.67562614244905,1.24998248960335,-1.13417482942978,0.466085919336319
2017,8,-1.19123838791995,1.78975067582828,1.56159939086189,-1.23873723642903,0.845157749401818
2017,9,-1.04973383335967,-0.0837482429473727,1.56070812374346,-1.24872058182092,0.782638783598417
2018,1,1.09906253402124,-0.668568220216017,-0.657164602195919,1.1022157935603,0.650314468926766
2018,10,-0.126146931285772,-0.0056630358984313,0.761913396809018,-0.879700567942633,1.06887669609686
2018,11,0.187426315553701,-0.349128736833984,0.25262591395907,-0.12306807508376,1.27955211755234
2018,12,NA,NA,NA,NA,NA
2018,2,0.323642957013817,0.0374749456181167,-1.07481237388804,1.56819955478732,-0.265341002890201
2018,3,1.13237638655225,-0.565364694815668,-1.13802128723195,1.82408846035834,-0.493827582948664
2018,4,0.344054301580433,0.101908892693467,-0.755888328785894,0.451964535808504,-0.437515536052366
2018,5,-0.282563400788497,0.271730566764941,0.0906184823788829,-1.05507601594021,0.064615207997374
2018,6,-0.755197073680776,1.08752986278675,0.93421340544767,-1.03405844669413,0.448364716079817
2018,7,-0.879991822844546,1.4397323701054,1.25517676943896,-1.23594836666368,0.797121594381652
2018,8,-0.941225856544396,0.814504663314924,1.58610362724499,-1.27935773083732,1.14506887456517
2018,9,-1.00817083639242,0.692735424350491,1.30457540529338,-1.23881807323382,0.695651963552538
